order_id,customer_address,product_list,total_price,order_date
812,"147 Cherry St, Philadelphia, PA","Watch, Belt, Jacket",417.71,2022-07-17 23:54:13
813,"135 Aspen St, Miami, FL","T-shirt, Sneakers",790.4300000000001,2022-09-21 15:07:19
814,"951 Palm St, Phoenix, AZ","Sunglasses, Wallet, Belt, T-shirt",935.27,2022-10-31 23:55:38
815,"864 Spruce St, Denver, CO","Sneakers, Sunglasses, Jacket",1044.02,2022-04-30 21:30:45
816,"456 Oak St, San Francisco, CA","Sunglasses, Sneakers, Jacket, Hat, Watch",1241.5500000000002,2022-12-14 21:17:51
817,"123 Main St, New York, NY",T-shirt,188.35,2022-05-02 10:18:32
818,"135 Aspen St, Miami, FL","Sunglasses, Sneakers, Belt, Jacket",1443.85,2023-02-18 05:24:10
819,"798 Willow St, Atlanta, GA","Watch, Jeans, Scarf, Sunglasses, Hat",1135.5,2022-07-06 08:54:54
820,"798 Willow St, Atlanta, GA","T-shirt, Sneakers, Scarf, Wallet, Jeans",1015.8000000000001,2023-02-25 11:16:39
821,"123 Main St, New York, NY","Wallet, Scarf, Hat, Jeans",1078.68,2022-01-13 02:12:53
822,"123 Main St, New York, NY","Watch, Jacket, Jeans, Wallet",1664.97,2023-03-03 01:41:02
823,"147 Cherry St, Philadelphia, PA","Hat, Scarf, Sunglasses, Jacket, Sneakers",1141.1,2022-08-21 07:55:53
824,"135 Aspen St, Miami, FL","T-shirt, Jeans, Wallet",1169.08,2023-03-08 03:31:04
825,"789 Maple St, Los Angeles, CA","Belt, Sneakers, Scarf",506.24,2022-10-08 19:20:18
826,"864 Spruce St, Denver, CO",Belt,205.24,2023-01-05 18:19:01
827,"369 Redwood St, Portland, OR","Wallet, Jeans, Belt, Scarf, Jacket",1229.18,2022/01/01 01:00:00
828,"258 Hickory St, Dallas, TX",T-shirt,281.26,2022-10-28 08:34:27
829,"798 Willow St, Atlanta, GA","Wallet, T-shirt, Jacket, Hat, Sunglasses",1810.5700000000002,2022-12-25 01:43:40
830,"864 Spruce St, Denver, CO","Sneakers, Wallet, Scarf, T-shirt",566.2099999999999,2022-01-28 12:04:09
831,"123 Main St, New York, NY",Wallet,471.55,2023-02-23 19:46:45
832,"258 Hickory St, Dallas, TX","Jeans, Jacket",597.75,2023-02-17 17:08:09
833,"987 Cedar St, Austin, TX","T-shirt, Sneakers, Wallet, Jeans, Watch",1476.52,2022-12-28 04:58:27
834,"321 Walnut St, Houston, TX",Sunglasses,147.26,2023-03-13 23:15:19
835,"951 Palm St, Phoenix, AZ","Sneakers, Hat",449.94,2022-06-13 11:02:59
836,"246 Birch St, Seattle, WA","Wallet, Scarf, Jeans, T-shirt, Belt",1650.99,2022-07-02 01:44:34
837,"654 Pine St, Boston, MA",Wallet,321.5,2022-01-25 04:39:58
838,"951 Palm St, Phoenix, AZ","Hat, Sneakers, Scarf, Jacket, Jeans",1377.68,2022-02-17 07:34:48
839,"654 Pine St, Boston, MA","T-shirt, Jacket, Sunglasses, Scarf, Jeans",722.29,2022-07-12 18:30:08
840,,"Jacket, Wallet, Scarf",445.25999999999993,2023-01-02 03:55:57
841,"258 Hickory St, Dallas, TX","Watch, T-shirt",550.76,2023-01-19 21:03:23
842,"789 Maple St, Los Angeles, CA",Sneakers,66.93,2022-02-16 04:08:32
843,"258 Hickory St, Dallas, TX","Sunglasses, Watch, Scarf, Jeans",643.5300000000001,2023-02-04 16:55:58
844,"135 Aspen St, Miami, FL",Hat,60.7,2022-06-02 08:28:30
845,"987 Cedar St, Austin, TX","Wallet, Scarf, Sneakers, Jeans, Belt",1514.4,2023-02-22 06:25:51
846,"456 Oak St, San Francisco, CA","Scarf, Jeans",498.75,2022-03-18 18:43:00
847,"789 Maple St, Los Angeles, CA","Sneakers, Belt, T-shirt",946.75,2022-10-16 23:42:50
848,"987 Cedar St, Austin, TX","Sneakers, Jeans, Scarf",600.42,2022-06-26 05:01:44
849,"798 Willow St, Atlanta, GA","Belt, Sunglasses",244.79,2022-11-05 08:48:31
850,"369 Redwood St, Portland, OR","Sneakers, T-shirt, Jacket, Watch, Jeans",1900.51,2022-01-27 21:24:34
851,"369 Redwood St, Portland, OR","Jacket, Sneakers",647.36,2023-03-04 18:55:08
852,"135 Aspen St, Miami, FL","Wallet, T-shirt, Belt, Scarf",669.1300000000001,2022-07-19 11:18:21
853,"987 Cedar St, Austin, TX",Wallet,174.41,2022-11-02 17:00:57
854,"135 Aspen St, Miami, FL",T-shirt,341.68,2022-07-11 03:47:07
855,"321 Walnut St, Houston, TX",,422.47,2022-09-05 01:04:08
856,"147 Cherry St, Philadelphia, PA","Belt, Watch",489.86,2022-03-01 05:39:42
857,"798 Willow St, Atlanta, GA","Hat, Wallet, Sunglasses, Watch, Jeans",1697.84,2022-10-24 05:09:15
858,"135 Aspen St, Miami, FL","T-shirt, Belt, Watch, Hat",1347.2800000000002,2022-02-15 07:55:56
859,"123 Main St, New York, NY","Hat, Wallet, Jeans, Belt, Watch",1771.3999999999999,2022-01-23 19:58:46
860,"864 Spruce St, Denver, CO","Jeans, Jacket, Wallet, Belt, Scarf",1087.29,2022-07-23 05:06:06
861,"123 Main St, New York, NY",Jacket,43.31,2022-03-30 16:25:07
862,"789 Maple St, Los Angeles, CA",Wallet,420.92,2022-05-25 13:27:42
863,"321 Elm St, Chicago, IL","Watch, Sunglasses",404.76,2022-11-28 14:49:35
864,"654 Pine St, Boston, MA","T-shirt, Sneakers, Hat",642.08,2022-01-21 01:59:47
865,"864 Spruce St, Denver, CO","Hat, Jacket, Sunglasses, Jeans, T-shirt",990.21,2023-01-26 01:09:08
866,"987 Cedar St, Austin, TX","Hat, Sneakers, T-shirt, Watch",1172.64,2022-04-23 15:47:24
867,"789 Maple St, Los Angeles, CA","Sunglasses, Sneakers, T-shirt",336.52,2022-05-07 23:30:38
868,"135 Aspen St, Miami, FL",,1781.39,2022-08-21 07:03:25
869,"321 Elm St, Chicago, IL","T-shirt, Sneakers, Watch, Scarf",1069.3300000000002,2022-06-23 22:24:37
870,"135 Aspen St, Miami, FL","Hat, Belt",198.35,2023-01-25 16:33:38
871,"321 Elm St, Chicago, IL","Belt, T-shirt, Sunglasses, Wallet, Scarf",1646.5700000000002,2022-06-28 16:20:35
872,"321 Elm St, Chicago, IL","Jeans, T-shirt",398.46,2022-09-11 03:10:52
873,"123 Main St, New York, NY","Hat, Jeans",909.6800000000001,2022-06-07 05:43:34
874,"654 Pine St, Boston, MA","Sneakers, Wallet, Scarf, Jeans, Jacket",603.42,2022-10-01 20:51:45
875,"987 Cedar St, Austin, TX",Jacket,336.1,2022-06-13 09:44:38
876,"123 Main St, New York, NY","Hat, Jacket",234.45999999999998,2022-12-03 21:12:07
877,"456 Oak St, San Francisco, CA","T-shirt, Jacket, Wallet, Sunglasses",685.91,2022-10-29 06:28:01
878,"654 Pine St, Boston, MA","Belt, Jeans, Watch",376.88,2022-12-20 10:38:52
879,"321 Walnut St, Houston, TX",Jacket,484.23,2022-05-02 05:03:00
880,"864 Spruce St, Denver, CO","T-shirt, Hat, Sneakers, Sunglasses",1565.96,2022-06-21 01:23:48
881,"246 Birch St, Seattle, WA","Jeans, Jacket, Sneakers, Sunglasses",1038.24,2023-03-04 07:40:07
882,"456 Oak St, San Francisco, CA","Jacket, Jeans",182.35999999999999,2022-02-05 05:12:53
883,"987 Cedar St, Austin, TX","Belt, T-shirt",584.02,2022-11-02 03:40:25
884,"321 Elm St, Chicago, IL","Sunglasses, Jacket, T-shirt",1133.34,2022-01-09 01:01:32
885,"789 Maple St, Los Angeles, CA","Wallet, Sneakers, T-shirt, Watch",879.31,2022-10-28 19:49:47
886,"789 Maple St, Los Angeles, CA","Belt, Watch, Jeans, Hat",928.2500000000001,2022-10-26 21:09:30
887,"987 Cedar St, Austin, TX","Watch, Jeans, Hat, T-shirt, Sunglasses",1454.09,2022-11-19 00:47:15
888,"798 Willow St, Atlanta, GA","Belt, Wallet, Jacket, Sunglasses, Hat",1501.06,2022-11-06 00:47:39
889,"456 Oak St, San Francisco, CA","Wallet, Hat, Watch, Belt",713.81,2023-01-14 03:04:50
890,"369 Redwood St, Portland, OR","Sneakers, Wallet",700.6,2022-06-23 21:01:40
891,"123 Main St, New York, NY","Wallet, Belt, Jeans, Hat, Sneakers",1164.34,2022-05-23 02:37:35
892,"864 Spruce St, Denver, CO",Belt,211.05,2022-10-29 11:37:20
893,"147 Cherry St, Philadelphia, PA","T-shirt, Wallet, Sunglasses, Sneakers",1022.6,2023-02-04 02:29:22
894,"321 Elm St, Chicago, IL","T-shirt, Wallet, Jeans, Scarf",1145.6100000000001,2022-10-07 08:18:27
895,"951 Palm St, Phoenix, AZ","T-shirt, Wallet",170.18,2022-06-11 16:28:05
896,"864 Spruce St, Denver, CO","Belt, Sunglasses",43.45,2022-07-07 05:05:40
897,"135 Aspen St, Miami, FL","Wallet, Sunglasses, Belt, Watch, Sneakers",1421.11,2022-09-15 03:29:06
898,"654 Pine St, Boston, MA","Hat, Wallet, Belt, Sneakers",491.38,2023-02-27 17:51:15
899,"321 Walnut St, Houston, TX","Belt, Sneakers, Scarf, T-shirt, Wallet",1977.2,2022-11-14 20:00:30
900,"789 Maple St, Los Angeles, CA","Sneakers, T-shirt",881.51,2022-06-28 20:42:51
901,"654 Pine St, Boston, MA",Sunglasses,33.37,2023-03-16 13:40:15
902,"798 Willow St, Atlanta, GA","Sneakers, Scarf, Sunglasses, T-shirt, Jacket",1636.3100000000002,2022-04-26 19:11:55
903,"369 Redwood St, Portland, OR","Sneakers, T-shirt, Watch",87.15,2022-12-06 05:11:35
904,"798 Willow St, Atlanta, GA","Sunglasses, Hat",192.69,2022-04-25 18:11:47
905,"147 Cherry St, Philadelphia, PA",Watch,26.17,2022-01-17 21:08:48
906,"654 Pine St, Boston, MA",Sneakers,11.39,2022-04-15 19:45:00
907,"123 Main St, New York, NY","Watch, T-shirt, Sunglasses",1368.28,2023-02-05 13:58:37
908,"456 Oak St, San Francisco, CA","Watch, Scarf, Jacket, Belt",915.62,2023-02-04 01:50:09
909,"789 Maple St, Los Angeles, CA","Watch, T-shirt, Hat",559.8900000000001,2022-06-25 16:11:26
910,"321 Walnut St, Houston, TX","Sneakers, Watch, Belt, Jeans, Scarf",1160.69,2022-10-05 20:08:29
911,"123 Main St, New York, NY","Hat, Sunglasses, Scarf, Jeans",1198.44,2023-03-09 16:50:44
912,"987 Cedar St, Austin, TX","Wallet, Sneakers, Jeans, Sunglasses, T-shirt",1724.56,2022-09-27 04:57:34
913,"456 Oak St, San Francisco, CA","Hat, Wallet, Watch",640.2,2022-01-11 20:14:51
914,"147 Cherry St, Philadelphia, PA","Sunglasses, Jeans",627.62,2022-02-08 09:41:03
915,"246 Birch St, Seattle, WA","Hat, Jeans, Scarf, Jacket",985.7800000000001,2022-01-11 18:46:54
916,"321 Walnut St, Houston, TX","Sunglasses, Belt, Hat, Jacket",963.87,2022-06-26 15:58:25
917,"258 Hickory St, Dallas, TX","Hat, Sunglasses, Jacket, Jeans",626.3,2022-09-19 16:20:45
918,"258 Hickory St, Dallas, TX","Hat, T-shirt, Scarf, Watch",749.79,2022-09-08 22:06:23
919,"123 Main St, New York, NY",Jeans,332.23,2022-01-15 08:51:14
920,"135 Aspen St, Miami, FL","Scarf, Sunglasses, Sneakers, Belt, Jacket",1233.31,2022-06-23 22:23:08
921,"369 Redwood St, Portland, OR","Jacket, Sneakers, T-shirt, Sunglasses",1269.6399999999999,2022-07-02 03:28:32
922,"321 Walnut St, Houston, TX","Scarf, Jeans, Wallet, Watch, T-shirt",1432.4,2022-10-22 19:16:04
923,"789 Maple St, Los Angeles, CA","T-shirt, Sunglasses, Sneakers",413.0,2023-01-24 21:31:28
924,"258 Hickory St, Dallas, TX","Watch, Scarf, Hat, Wallet",1563.0800000000002,2023-01-08 01:15:05
925,"321 Elm St, Chicago, IL","Wallet, T-shirt, Sunglasses, Jacket, Belt",1387.54,2022-10-17 03:17:22
926,"369 Redwood St, Portland, OR","Jeans, Watch, Hat, T-shirt, Scarf",1558.64,2023-01-24 07:46:39
660,"456 Oak St, San Francisco, CA","T-shirt, Jeans, Sunglasses",1102.79,2022-12-03 00:32:11
928,"987 Cedar St, Austin, TX","Watch, Wallet, Jacket",1162.8600000000001,2022-12-10 16:00:15
929,"369 Redwood St, Portland, OR","Watch, Scarf, Jeans, Hat",955.82,2022-12-08 12:15:29
930,"798 Willow St, Atlanta, GA","Sneakers, Watch",566.23,2023-03-01 10:18:28
931,"951 Palm St, Phoenix, AZ","Jacket, T-shirt",420.07000000000005,2023-01-31 07:24:24
932,"456 Oak St, San Francisco, CA",Sneakers,175.89,2022-08-13 17:45:50
933,"864 Spruce St, Denver, CO",Sneakers,68.2,2022-02-13 03:18:29
934,"789 Maple St, Los Angeles, CA",Jacket,358.6,2023-01-18 20:54:10
935,"321 Walnut St, Houston, TX","Sneakers, Watch",404.24,2023-03-02 12:58:51
936,"321 Elm St, Chicago, IL","Jacket, Sunglasses, Watch, Sneakers, Wallet",1556.74,2022-01-04 14:26:45
937,"456 Oak St, San Francisco, CA","Jacket, Scarf, Jeans, T-shirt",1448.8799999999999,2022-10-17 09:23:23
938,"321 Walnut St, Houston, TX","Sneakers, Jacket",527.47,2023-03-09 18:11:19
939,"147 Cherry St, Philadelphia, PA",T-shirt,29.27,2023-02-17 07:42:21
940,"321 Walnut St, Houston, TX","Jeans, Watch, Belt",537.28,2023-03-02 18:17:11
941,"987 Cedar St, Austin, TX","Wallet, Hat, Jacket, T-shirt, Scarf",1472.55,2022-12-18 23:35:55
942,"798 Willow St, Atlanta, GA","Belt, Sunglasses, Sneakers",446.76,2022-05-25 19:12:25
943,"321 Elm St, Chicago, IL","Jacket, Watch, Jeans, Hat",716.34,2022-06-28 21:24:23
944,"798 Willow St, Atlanta, GA","Wallet, Watch, Sneakers",599.81,2022-07-04 14:09:07
945,"321 Elm St, Chicago, IL","Watch, T-shirt, Hat",1045.27,2022-09-08 11:00:36
946,"456 Oak St, San Francisco, CA","T-shirt, Belt, Jacket, Sunglasses, Watch",1275.01,2022-11-04 19:00:38
947,"987 Cedar St, Austin, TX","Belt, Jeans, Watch",867.2299999999999,2022-09-25 20:44:04
948,"321 Elm St, Chicago, IL","Jacket, Wallet, Scarf",675.13,2022-11-29 13:39:23
949,"321 Walnut St, Houston, TX","Scarf, Sunglasses, Watch, T-shirt",704.69,2022-05-26 20:46:19
950,"258 Hickory St, Dallas, TX","Wallet, Jeans, Scarf, T-shirt, Sunglasses",746.85,2022-10-09 00:51:45
951,"135 Aspen St, Miami, FL","Jacket, Belt, Jeans, Hat",699.01,2022-06-21 07:28:01
952,"369 Redwood St, Portland, OR","T-shirt, Watch",812.99,2022-06-19 17:39:45
953,"987 Cedar St, Austin, TX","Hat, Sneakers",386.81,2022-04-17 00:44:53
954,"123 Main St, New York, NY","Belt, Wallet",535.92,2022-03-04 07:30:26
955,"951 Palm St, Phoenix, AZ","Jacket, Jeans, Watch, Sunglasses",843.5700000000002,2022-09-30 09:36:14
956,"951 Palm St, Phoenix, AZ","Sneakers, Hat",445.85,2022-06-29 20:00:33
957,"789 Maple St, Los Angeles, CA","Wallet, Scarf, Belt",1020.53,2022-11-21 18:29:47
958,"258 Hickory St, Dallas, TX","Scarf, Belt, Jacket, Jeans",813.01,2022-03-27 13:18:44
959,"456 Oak St, San Francisco, CA","Jacket, Sunglasses",337.92999999999995,2022-01-04 21:29:23
960,"456 Oak St, San Francisco, CA","T-shirt, Belt, Sunglasses, Watch, Jeans",1400.77,2022-05-10 08:08:47
961,"321 Elm St, Chicago, IL",Sunglasses,100.98,2022-03-04 16:50:31
962,"456 Oak St, San Francisco, CA","Hat, Sneakers, Belt, Watch",1145.6,2022-03-24 10:09:11
963,"987 Cedar St, Austin, TX","Hat, Scarf",475.48,2022-07-30 02:47:21
964,"654 Pine St, Boston, MA",T-shirt,391.77,2023-01-18 20:12:38
965,"864 Spruce St, Denver, CO","Jeans, Sneakers, T-shirt, Watch, Wallet",1147.77,2022-09-17 22:55:29
966,"654 Pine St, Boston, MA","Wallet, Jacket, Belt",1035.72,2023-03-01 19:27:38
967,"456 Oak St, San Francisco, CA","T-shirt, Sneakers, Scarf, Hat",791.0699999999999,2022-03-11 20:44:46
968,"369 Redwood St, Portland, OR",Belt,300.68,2022-10-11 19:08:51
969,"123 Main St, New York, NY",Belt,220.98,2022/01/01 01:00:00
970,"864 Spruce St, Denver, CO","Sneakers, T-shirt",747.79,2023-01-05 18:48:01
971,"123 Main St, New York, NY","Hat, Watch, Sneakers, Jacket, Sunglasses",1164.7800000000002,2022-10-26 11:52:02
972,"864 Spruce St, Denver, CO","T-shirt, Wallet, Sunglasses, Hat",1063.09,2022-08-01 06:55:48
973,"789 Maple St, Los Angeles, CA","Jacket, Scarf, Hat, T-shirt, Wallet",1293.56,2022-06-05 19:47:06
974,"147 Cherry St, Philadelphia, PA","Belt, Watch, Sunglasses, Jeans",908.88,2023-01-22 10:07:14
975,"123 Main St, New York, NY","Belt, Wallet, Jacket, Sneakers",1183.6999999999998,2022-03-22 15:29:15
976,"321 Walnut St, Houston, TX","T-shirt, Wallet, Jeans, Hat",398.77,2022-04-03 11:48:12
977,"369 Redwood St, Portland, OR","Jacket, T-shirt, Sunglasses, Watch",1273.9900000000002,2022-01-27 09:02:30
978,"321 Walnut St, Houston, TX","Jeans, T-shirt",654.16,2022-10-14 13:27:53
979,"654 Pine St, Boston, MA","Sneakers, Wallet",560.53,2022-02-21 22:55:57
980,"321 Elm St, Chicago, IL","Hat, Belt, Wallet",895.0,2022-04-30 07:14:08
981,"798 Willow St, Atlanta, GA","Hat, Scarf, Sneakers, Wallet",850.96,2022-12-17 09:17:33
982,"789 Maple St, Los Angeles, CA",,815.5699999999999,2022-08-02 00:32:20
983,"321 Elm St, Chicago, IL","Hat, Scarf, Sneakers",10000,2023-01-19 05:57:45
984,"456 Oak St, San Francisco, CA","Watch, Sunglasses",811.29,2022-02-16 20:29:04
985,"798 Willow St, Atlanta, GA","Belt, Scarf, Sunglasses",787.32,2022-01-10 02:07:27
986,"369 Redwood St, Portland, OR","Jacket, Belt, Sunglasses, Hat",846.55,2022-08-27 10:22:16
987,,"Sneakers, Wallet, Belt, T-shirt",1232.54,2022-06-03 14:39:19
988,"135 Aspen St, Miami, FL","Belt, Jeans, Jacket",10000,2022-08-04 15:08:01
989,,"Sunglasses, Sneakers, Scarf",833.1,2022-01-26 22:41:21
990,"258 Hickory St, Dallas, TX",Jacket,75.2,2022-11-17 20:33:20
991,"123 Main St, New York, NY","Wallet, Sunglasses",689.26,2022-07-17 00:39:16
992,"135 Aspen St, Miami, FL","Jeans, Scarf, Belt, Sunglasses",1177.31,2022-06-21 17:10:21
993,"789 Maple St, Los Angeles, CA","Sneakers, Hat, T-shirt, Jacket",1114.98,2022-04-05 16:16:41
994,"987 Cedar St, Austin, TX","Belt, Scarf, Hat, Sunglasses, T-shirt",1772.25,2022-11-13 01:54:00
995,"321 Elm St, Chicago, IL","Wallet, Scarf, Sneakers",795.79,2022-08-15 06:40:19
996,"147 Cherry St, Philadelphia, PA",Jacket,10000,2022-05-30 14:26:19
997,"789 Maple St, Los Angeles, CA","Sunglasses, Sneakers, Scarf, Belt, Watch",698.47,2022-06-20 16:17:53
998,"258 Hickory St, Dallas, TX","Jeans, Wallet, Sunglasses",680.5699999999999,2022/01/01 01:00:00
999,"258 Hickory St, Dallas, TX",Jacket,87.69,2022-11-20 20:14:38
1000,"654 Pine St, Boston, MA","Sunglasses, Jacket",873.28,2022-06-20 13:59:35
